@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

b-c,3,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.714286,0.142857,0.377964,28.571429,75.130548,14.125453,2148,-2133.874547,1.008961,153.428571,-152.41961,10.08961,0.720686,1018.045935,0.714286,5,0,0,1,7,0.285714,2,1,0.714286,0.833333,0.745356,0.857143,0.857143,0.857143,0.142857,0.857143,0.142857,0.888889,0.857143,0.854167,0.745356,0.857143,0.81746,0.854167,0.857143,0.004,0,0,0,0,0,6764,12912,2682,85.714286,50,?,?,?
b-c,3,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.714286,0.142857,0.377964,28.571429,75.130548,14.125453,2148,-2133.874547,1.008961,153.428571,-152.41961,10.08961,0.720686,1018.045935,0.714286,5,0,0,1,7,0.285714,2,1,0.714286,0.833333,0.745356,0.857143,0.857143,0.857143,0.142857,0.857143,0.142857,0.888889,0.857143,0.854167,0.745356,0.857143,0.81746,0.854167,0.857143,0.004,0,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,3,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,11,2,0,84.615385,15.384615,0,0.697674,0.153846,0.392232,31.013431,78.653981,12.95058,2148,-2135.04942,0.996198,165.230769,-164.234571,8.920187,0.686168,898.824196,0.714286,5,0,0,1,6,0.285714,2,1,0.714286,0.833333,0.731925,0.857143,0.868132,0.846154,0.131868,0.868132,0.153846,0.884615,0.846154,0.844322,0.731925,0.857143,0.813609,0.845238,0.846154,0.004,0,0,0,0,0,6764,13005,2589,84.615385,50,?,?,?
b-c,3,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,12,1,0,92.307692,7.692308,0,0.847059,0.076923,0.27735,15.506716,55.616764,12.95058,1074,-1061.04942,0.996198,82.615385,-81.619186,10.935383,0.841183,1101.881287,0.857143,6,0,0,1,6,0.142857,1,1,0.857143,0.923077,0.857143,0.928571,0.934066,0.923077,0.065934,0.934066,0.076923,0.934066,0.923077,0.923077,0.857143,0.928571,0.898563,0.923077,0.923077,0.004,0,0.01,0,10,0,6764,13005,2589,92.307692,50,?,?,?
b-c,4,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.004,0,0,0,0,0,6764,12912,2682,85.714286,50,?,?,?
b-c,4,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.482759,53.943774,13.816383,1074,-1060.183617,0.986885,76.714286,-75.727401,11.803238,0.843088,1188.109178,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,0.9375,0.946429,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,0.9375,0.908163,0.928205,0.928571,0.004,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,4,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.003,0,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,4,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.003,0,0,0,0,0,6764,12912,2682,85.714286,50,?,?,?
b-c,4,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.003,0,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,4,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.708333,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.875,7,0.166667,1,0.833333,5,0.125,1,0.875,0.875,0.875,0.708333,0.854167,0.837054,0.857143,0.14881,0.85119,0.142857,0.857143,0.857143,0.857143,0.708333,0.854167,0.806548,0.854167,0.857143,0.003,0.001,0,0,0,0,6764,12912,2682,85.714286,50,?,?,?
b-c,4,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.12532,14.125453,1074,-1059.874547,1.008961,76.714286,-75.705325,12.107531,0.864824,1221.655122,0.857143,6,0,0,1,7,0.142857,1,1,0.857143,0.923077,0.866025,0.928571,0.928571,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,0.928571,0.901786,0.928205,0.928571,0.003,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,4,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.12532,14.125453,1074,-1059.874547,1.008961,76.714286,-75.705325,12.107531,0.864824,1221.655122,0.857143,6,0,0,1,7,0.142857,1,1,0.857143,0.923077,0.866025,0.928571,0.928571,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,0.928571,0.901786,0.928205,0.928571,0.003,0,0.01,0,10,0,6764,12912,2682,92.857143,50,?,?,?
b-c,4,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,13,0,0,100,0,0,1,0,0,0,0,12.95058,0,12.95058,0.996198,0,0.996198,12.95058,0.996198,1304.938378,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.005,0,0,0,0,0,6764,13005,2589,100,50,?,?,?
b-c,4,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,12,1,0,92.307692,7.692308,0,0.847059,0.076923,0.27735,15.506716,55.616764,12.95058,1074,-1061.04942,0.996198,82.615385,-81.619186,10.935383,0.841183,1101.881287,0.857143,6,0,0,1,6,0.142857,1,1,0.857143,0.923077,0.857143,0.928571,0.934066,0.923077,0.065934,0.934066,0.076923,0.934066,0.923077,0.923077,0.857143,0.928571,0.898563,0.923077,0.923077,0.004,0,0,0,0,0,6764,13005,2589,92.307692,50,?,?,?
b-c,5,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,14.125453,0,14.125453,1.008961,0,1.008961,14.125453,1.008961,1425.264309,1,7,0,0,1,7,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,6764,12912,2682,100,50,?,?,?
b-c,5,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.714286,0.142857,0.377964,28.571429,75.130548,14.125453,2148,-2133.874547,1.008961,153.428571,-152.41961,10.08961,0.720686,1018.045935,0.714286,5,0,0,1,7,0.285714,2,1,0.714286,0.833333,0.745356,0.857143,0.857143,0.857143,0.142857,0.857143,0.142857,0.888889,0.857143,0.854167,0.745356,0.857143,0.81746,0.854167,0.857143,0.004,0,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,5,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.482759,53.943774,13.816383,1074,-1060.183617,0.986885,76.714286,-75.727401,11.803238,0.843088,1188.109178,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,0.9375,0.946429,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,0.9375,0.908163,0.928205,0.928571,0.004,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,5,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.003,0.001,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,5,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,11,3,0,78.571429,21.428571,0,0.588235,0.214286,0.46291,43.448276,93.433357,13.816383,3222,-3208.183617,0.986885,230.142857,-229.155973,7.776947,0.555496,782.824368,0.625,5,0,0,1,6,0.375,3,1,0.625,0.769231,0.645497,0.8125,0.839286,0.785714,0.160714,0.839286,0.214286,0.857143,0.785714,0.782418,0.645497,0.8125,0.765306,0.784615,0.785714,0.004,0,0,0,0,0,6764,12912,2682,78.571429,50,?,?,?
b-c,5,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.003,0,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,5,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.482759,53.943774,13.816383,1074,-1060.183617,0.986885,76.714286,-75.727401,11.803238,0.843088,1188.109178,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,0.9375,0.946429,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,0.9375,0.908163,0.928205,0.928571,0.004,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,5,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.482759,53.943774,13.816383,1074,-1060.183617,0.986885,76.714286,-75.727401,11.803238,0.843088,1188.109178,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,0.9375,0.946429,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,0.9375,0.908163,0.928205,0.928571,0.004,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,5,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,12,1,0,92.307692,7.692308,0,0.847059,0.076923,0.27735,15.506716,55.616764,12.95058,1074,-1061.04942,0.996198,82.615385,-81.619186,10.935383,0.841183,1101.881287,0.857143,6,0,0,1,6,0.142857,1,1,0.857143,0.923077,0.857143,0.928571,0.934066,0.923077,0.065934,0.934066,0.076923,0.934066,0.923077,0.923077,0.857143,0.928571,0.898563,0.923077,0.923077,0.003,0,0.01,0,10,0,6764,13005,2589,92.307692,50,?,?,?
b-c,5,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,13,0,0,100,0,0,1,0,0,0,0,12.95058,0,12.95058,0.996198,0,0.996198,12.95058,0.996198,1304.938378,1,7,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.004,0,0,0,0,0,6764,13005,2589,100,50,?,?,?
b-c,6,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.004,0,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,6,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.482759,53.943774,13.816383,1074,-1060.183617,0.986885,76.714286,-75.727401,11.803238,0.843088,1188.109178,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,0.9375,0.946429,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,0.9375,0.908163,0.928205,0.928571,0.003,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,6,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0.01,0,10,0,6764,12912,2682,100,50,?,?,?
b-c,6,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.482759,53.943774,13.816383,1074,-1060.183617,0.986885,76.714286,-75.727401,11.803238,0.843088,1188.109178,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,0.9375,0.946429,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,0.9375,0.908163,0.928205,0.928571,0.003,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,6,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,14,0,0,100,0,0,1,0,0,0,0,13.816383,0,13.816383,0.986885,0,0.986885,13.816383,0.986885,1390.751583,1,8,0,0,1,6,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.003,0,0,0,0,0,6764,12912,2682,100,50,?,?,?
b-c,6,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,12,2,0,85.714286,14.285714,0,0.72,0.142857,0.377964,28.965517,76.288016,13.816383,2148,-2134.183617,0.986885,153.428571,-152.441687,9.790092,0.699292,985.466773,0.75,6,0,0,1,6,0.25,2,1,0.75,0.857143,0.75,0.875,0.892857,0.857143,0.107143,0.892857,0.142857,0.892857,0.857143,0.857143,0.75,0.875,0.831633,0.857143,0.857143,0.003,0,0.01,0,10,0,6764,12912,2682,85.714286,50,?,?,?
b-c,6,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.12532,14.125453,1074,-1059.874547,1.008961,76.714286,-75.705325,12.107531,0.864824,1221.655122,0.857143,6,0,0,1,7,0.142857,1,1,0.857143,0.923077,0.866025,0.928571,0.928571,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,0.928571,0.901786,0.928205,0.928571,0.002,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,6,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.285714,53.12532,14.125453,1074,-1059.874547,1.008961,76.714286,-75.705325,12.107531,0.864824,1221.655122,0.857143,6,0,0,1,7,0.142857,1,1,0.857143,0.923077,0.866025,0.928571,0.928571,0.928571,0.071429,0.928571,0.071429,0.9375,0.928571,0.928205,0.866025,0.928571,0.901786,0.928205,0.928571,0.002,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
b-c,6,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,10,3,0,76.923077,23.076923,0,0.551724,0.230769,0.480384,46.520147,96.33106,12.95058,3222,-3209.04942,0.996198,247.846154,-246.849955,6.904991,0.531153,695.767105,0.571429,4,0,0,1,6,0.428571,3,1,0.571429,0.727273,0.617213,0.785714,0.802198,0.769231,0.197802,0.802198,0.230769,0.846154,0.769231,0.760839,0.617213,0.785714,0.739645,0.763636,0.769231,0.003,0,0.01,0,10,0,6764,13005,2589,76.923077,50,?,?,?
b-c,6,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,125,13,11,2,0,84.615385,15.384615,0,0.697674,0.153846,0.392232,31.013431,78.653981,12.95058,2148,-2135.04942,0.996198,165.230769,-164.234571,8.920187,0.686168,898.824196,0.714286,5,0,0,1,6,0.285714,2,1,0.714286,0.833333,0.731925,0.857143,0.868132,0.846154,0.131868,0.868132,0.153846,0.884615,0.846154,0.844322,0.731925,0.857143,0.813609,0.845238,0.846154,0.006,0,0,0,0,0,6764,13005,2589,84.615385,50,?,?,?
b-c,7,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20180502.0007,124,14,13,1,0,92.857143,7.142857,0,0.857143,0.071429,0.267261,14.482759,53.943774,13.816383,1074,-1060.183617,0.986885,76.714286,-75.727401,11.803238,0.843088,1188.109178,0.875,7,0,0,1,6,0.125,1,1,0.875,0.933333,0.866025,0.9375,0.946429,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,0.9375,0.908163,0.928205,0.928571,0.004,0,0,0,0,0,6764,12912,2682,92.857143,50,?,?,?
